-4.4295179,36.7180317,-4.4326723,36.719498,325.0120601444,7.0112618017
-4.4326723,36.719498,-4.4368618,36.718208,400.019142007,8.6339251421
-4.4340456,36.7298387,-4.4335091,36.736279,717.7228652954,19.2647046312
-4.4349414,36.7269151,-4.4340456,36.7298387,334.7486517428,17.2059199517
-4.4352633,36.725995,-4.4398284,36.7268463,417.7210615801,17.1591355501
-4.4398284,36.7268463,-4.4452572,36.7287381,527.5730582459,21.661625545
-4.4349414,36.7269151,-4.4386804,36.7275772,341.2623569011,18.7200328315
-4.4386804,36.7275772,-4.4442916,36.729426,540.6791102138,29.6466174871
-4.4246256,36.7374655,-4.4335091,36.736279,802.5328722609,78.6450745795
-4.4335091,36.736279,-4.4404507,36.7323839,755.1445318435,73.9051806438
-4.4404507,36.7323839,-4.4442916,36.729426,474.7009286722,34.2820241317
-4.4442916,36.729426,-4.4452572,36.7287381,115.1353545614,8.3162560669
-4.4490016,36.7270871,-4.4549561,36.7239913,632.5570309266,45.7184741877
-4.4253337,36.7298215,-4.4251084,36.7329858,352.4265032653,16.7036759859
-4.4251084,36.7329858,-4.4246256,36.7374655,499.9744702912,23.6973284188
-4.4173085,36.7390905,-4.420731,36.7373108,363.5547969182,22.7230906642
-4.420731,36.7373108,-4.4246256,36.7374655,347.4738655067,22.8771803192
-4.4230056,36.7432775,-4.4240463,36.7495446,703.0117364242,50.1586695932
-4.4246256,36.7374655,-4.4230056,36.7432775,662.1903120351,34.1339759951
-4.4388306,36.7017328,-4.4430256,36.6953929,798.0321532393,19.367957134
-4.4430256,36.6953929,-4.4470274,36.6908162,621.5268826056,16.6129920527
-4.4499779,36.6918657,-4.4470274,36.6908162,287.7985719727,4.5392410229
-4.4499779,36.6918657,-4.4539475,36.6932852,387.5378231659,6.1123248134
-4.4470274,36.6908162,-4.443208,36.6896375,364.9059540389,8.7363782991
-4.4449353,36.7004425,-4.4483042,36.697922,410.8050978166,18.1596662921
-4.4483042,36.697922,-4.4539475,36.6932852,720.4093401041,31.8393341535
-4.4539475,36.6932852,-4.4571555,36.6909452,386.6744437116,22.8397948659
-4.4571555,36.6909452,-4.4610286,36.6883642,448.7415915808,25.5078711508
-4.4406438,36.7037542,-4.4441199,36.7087172,632.910829924,40.2380110437
-4.4441199,36.7087172,-4.444871,36.7097493,132.8676830791,8.4477397117
-4.444871,36.7097493,-4.4458151,36.7113835,200.2569406705,11.7482420397
-4.4458151,36.7113835,-4.4481754,36.7151678,470.4607894177,29.9049893649
-4.4385409,36.7109191,-4.4441199,36.7087172,554.3257492144,19.9813057999
-4.4411373,36.712149,-4.4458151,36.7113835,425.5771336921,13.2186389583
-4.4458151,36.7113835,-4.4554281,36.7095945,879.701502544,27.3227136478
-4.4554281,36.7095945,-4.4653845,36.7067217,943.2878243496,29.2897073144
-4.4653845,36.7067217,-4.4715858,36.7069282,553.2944505265,17.1885532971
-4.4715858,36.7069282,-4.4821644,36.7083904,956.9375782733,29.7246637768
-4.4821644,36.7083904,-4.492979,36.7079947,965.0589786327,45.1157928279
-4.492979,36.7079947,-4.5020771,36.7069626,1073.0823358808,38.2907934479
-4.5020771,36.7069626,-4.5114863,36.7063518,1248.250743924,39.3405867157
-4.4411373,36.712149,-4.444871,36.7097493,426.5827302484,6.0805962422
-4.444871,36.7097493,-4.4489694,36.7071862,463.3624921968,14.3481261622
-4.4489694,36.7071862,-4.4543123,36.7045112,561.5490828125,17.3958532866
-4.4543123,36.7045112,-4.4595131,36.7021478,532.9475377764,16.5125119103
-4.4489694,36.7071862,-4.4457614,36.7026704,577.863681798,11.5441324697
-4.4554281,36.7095945,-4.4543123,36.7045112,573.9224558996,6.872848606
-4.4263744,36.7157613,-4.4297433,36.7159935,301.3947547189,11.537323631
-4.4297433,36.7159935,-4.436481,36.7159075,600.6402150538,22.9931064938
-4.436481,36.7159075,-4.4426501,36.7147464,564.8398897665,21.6178352142
-4.4431221,36.7160881,-4.4426501,36.7147464,155.0089516973,1.85661406
-4.4426501,36.7147464,-4.4411373,36.712149,318.74684532,7.6390399221
-4.4256556,36.7267431,-4.4268411,36.726799,105.8371996512,5.8598154105
-4.4268411,36.726799,-4.4265997,36.7329773,687.3323763671,41.1837136594
-4.4251084,36.7329858,-4.4265997,36.7329773,132.9007340842,2.663649805
-4.4326401,36.7214459,-4.4322807,36.7237549,258.739562882,8.6492920057
-4.4326723,36.719498,-4.4326401,36.7214459,216.6156108146,1.7291153779
-4.4464374,36.6842517,-4.4528103,36.6869533,642.787490896,18.0193171672
-4.4528103,36.6869533,-4.4571555,36.6909452,589.1877417143,14.1359003434
-4.4306446,36.7115556,-4.4321787,36.7140412,308.3652728247,6.1589836091
-4.4321787,36.7140412,-4.436481,36.7159075,436.0393491934,6.9846149101
-4.4297433,36.7159935,-4.4321787,36.7140412,307.0028404592,6.1398263702
-4.4306446,36.7115556,-4.4299471,36.7111255,78.4410214471,1.569630147
-4.4299471,36.7111255,-4.4277692,36.7096806,252.0001938443,5.5460305684
-4.4297862,36.7169911,-4.4295179,36.7180317,118.1548700255,2.3583168058
-4.3798327,36.7214459,-4.3798596,36.7219447,55.5158247671,0.775507492
-4.4487333,36.7225466,-4.4549561,36.7239913,577.4121916189,24.6707953821
-4.4402468,36.7215491,-4.4326401,36.7214459,678.0704462074,28.9810557295
-4.4256556,36.7267431,-4.4253337,36.7298215,343.5025063864,16.2809688525
-4.4256556,36.7267431,-4.4252372,36.7213169,604.5171419621,28.6518505277
-4.4430256,36.6953929,-4.4404078,36.6942143,268.5184856922,7.5031391164
-4.4404078,36.6942143,-4.443208,36.6896375,566.740375061,31.5595883808
